Target,CommonName,Distance_pc,DistanceError_pc,StarMass_MSun,StarMass1SigUp_MSun,StarMass1SigDown_MSun,StarLuminosity_LSun,StarLuminosityError_LSun,EffectiveTemperature_K,EffectiveTemperatureError_K,Age_Myr,Age1SigUp_Myr,Age1SigDown_Myr,AgeRefs,CloseBinarySeparation_arcsec,UncorrectedBBRadius_au,UncorrectedBBRadiusError_au,DiscInnerEdgePeri_au,DiscInnerEdgePeri1SigUp_au,DiscInnerEdgePeri1SigDown_au,DiscInnerEdgeApo_au,DiscInnerEdgeApo1SigUp_au,DiscInnerEdgeApo1SigDown_au,DiscOuterEdgePeri_au,DiscOuterEdgePeri1SigUp_au,DiscOuterEdgePeri1SigDown_au,DiscOuterEdgeApo_au,DiscOuterEdgeApo1SigUp_au,DiscOuterEdgeApo1SigDown_au,OuterDiscData,InnerBeltR_au,InnerBeltRError_au,IsDiscModelAsymmetric,DiscInclinationToSky_deg,DiscInclinationToSky1SigUp_deg,DiscInclinationToSky1SigDown_deg,Wavelength_um,DiscFlux_mJy,DiscFlux1SigUp_mJy,DiscFlux1SigDown_mJy,ShannonMPlt_MJup,ShannonMPlt1SigUp_MJup,ShannonMPlt1SigDown_MJup,ShannonPltLoc_arcsec,ShannonNPlts,ShannonNPlts1SigUp,ShannonNPlts1SigDown,ShannonPltLoc1SigUp_arcsec,ShannonPltLoc1SigDown_arcsec,PearceMPlt_MJup,PearceMPlt1SigUp_MJup,PearceMPlt1SigDown_MJup,PearcePltSemimajorAxis_au,PearcePltSemimajorAxis1SigUp_au,PearcePltSemimajorAxis1SigDown_au,PearcePltEccentricity,PearcePltEccentricity1SigUp,PearcePltEccentricity1SigDown,PearcePltApocentre_arcsec,PearcePltApocentre1SigUp_arcsec,PearcePltApocentre1SigDown_arcsec,MinDiscMassToSelfStirKrivov_MEarth,MinDiscMassToSelfStirKrivov1SigUp_MEarth,MinDiscMassToSelfStirKrivov1SigDown_MEarth,MinSMaxToSelfStir_km,MinSMaxToSelfStir1SigUp_km,MinSMaxToSelfStir1SigDown_km,SKmToStir_km,SKmToStir1SigUp_km,SKmToStir1SigDown_km,VFragSKmToStir_mPerS,VFragSKmToStir1SigUp_mPerS,VFragSKmToStir1SigDown_mPerS,DustMass_MEarth,DustMass1SigUp_MEarth,DustMass1SigDown_MEarth,MinPlanetMassToStir_MJup,MinPlanetMassToStir1SigUp_MJup,MinPlanetMassToStir1SigDown_MJup,ObsLimAtPearceLoc_MJup,ObsLimAtPearceLoc1SigUp_MJup,ObsLimAtPearceLoc1SigDown_MJup,PearceMPltOverObs,PearceMPltOverObs1SigUp,PearceMPltOverObs1SigDown,ShannonMPltOverObs,ShannonMPltOverObs1SigUp,ShannonMPltOverObs1SigDown,WasObsFileFound,IsACompanionTentitavelyDetected,ObsLimAtInnerEdgePeri_MJup,ObsLimAtInnerEdgePeri1SigUp_MJup,ObsLimAtInnerEdgePeri1SigDown_MJup,ObsLimAtInnerEdgeApo_MJup,ObsLimAtInnerEdgeApo1SigUp_MJup,ObsLimAtInnerEdgeApo1SigDown_MJup,MpltOverObsPltStir,MpltOverObsPltStir1SigUp,MpltOverObsPltStir1SigDown,DetectedOuterPltSemimajorAxis_au,DetectedOuterPltSemimajorAxis1SigUp_au,DetectedOuterPltSemimajorAxis1SigDown_au,DetectedOuterPltMass_MJup,DetectedOuterPltMass1SigUp_MJup,DetectedOuterPltMass1SigDown_MJup,DetectedOuterPltSemimajorAxisOverPearceSemimajorAxis,DetectedOuterPltSemimajorAxisOverPearceSemimajorAxis1SigUp,DetectedOuterPltSemimajorAxisOverPearceSemimajorAxis1SigDown,DetectedOuterPltMassOverPearceMass,DetectedOuterPltMassOverPearceMass1SigUp,DetectedOuterPltMassOverPearceMass1SigDown,CouldDetectedPlanetSculptDiscInnerEdge,CouldDetectedPlanetStirDisc,Notes
HD32977,l Tau,61.87,0.67,2.0,0.11,0.09,23.0,0.5,8410.0,70.0,350.0,150.0,150.0,"chen14, DH15",0.1,17.4,1.0,33.79928249921839,9.607865548040616,9.607865548040616,33.79928249921839,9.607865548040616,9.607865548040616,33.79928249921839,9.607865548040616,9.607865548040616,33.79928249921839,9.607865548040616,9.607865548040616,Paw17,,,False,,,,,,,,0.004994779191502789,0.0030637229516003806,0.003062704910592919,0.5462951753550734,,,,0.155403828358399,0.155403828358399,0.35529329741002486,0.10301082173150919,0.10265374629101646,28.35759801684445,7.759270157521043,7.759261755746413,,,,0.4583416521229101,0.12551066128977267,0.12551052559877027,,,,,,,,,,,,,,,,0.00025580891280821335,0.0004155854110600827,0.00041556572805755994,63.332728970445544,16.966473670748485,16.966473670748485,0.005609947702961352,0.002214528329622248,0.002210390641695775,0.00011265948781817121,7.796706513394527e-05,7.794671388552567e-05,True,False,44.33518461901941,14.208376713758659,14.208376713758659,44.33518461901941,14.208376713758659,14.208376713758659,5.769884912094706e-06,9.554358016777283e-06,9.553922452049819e-06,,,,,,,,,,,,,,,"17/05/21. l Tau. SED system, Herschel 70um model on sdb, but probably confused by background galaxy (half of flux drops out at 160um). Ralf says binary, check"
HD35114,AS Col,47.6,0.07,1.1,0.04,0.05,2.08,0.02,6230.0,70.0,40.0,60.0,15.0,"Wei10, Sier14",,7.1,0.8,18.849201912621613,3.9827757761416014,3.9827757761416014,18.849201912621613,3.9827757761416014,3.9827757761416014,18.849201912621613,3.9827757761416014,3.9827757761416014,18.849201912621613,3.9827757761416014,3.9827757761416014,Paw17,,,False,,,,,,,,0.013498450549983734,0.00676822896934241,0.0207409777459781,0.3959916368197818,,,,0.08367378647234261,0.08367378647234261,0.41613133952029197,0.09653225530648367,0.2995897297754894,15.117059933922267,3.1257175200989935,3.0509331903934744,,,,0.3175852927294594,0.06566799528393354,0.0640969366294434,,,,,,,,,,,,,,,,0.0006913266487657988,0.0008574079061667643,0.0013203696947995131,10.524959321094297,3.96073021537656,3.96073021537656,0.039537572243749645,0.01747845774955266,0.032118752652439526,0.0014665353552946133,0.0008324639521991727,0.002286937626466139,True,False,9.204313077929186,2.4491984952019967,2.4491984952019967,9.204313077929186,2.4491984952019967,2.4491984952019967,7.510898889603346e-05,9.527271035401861e-05,0.0001448367444771098,,,,,,,,,,,,,,,"05/07/21. AS Col. SED system. \cite{Lazzoni2018} model as two-disc system, their corrected blackbody radius for outer disc (${120\au}$) is much larger than ours \#CHECK. They predict multiple planets needed to clear gap."
HD35850,AF Lep,26.86,0.02,1.26,0.03,0.06,1.84,0.01,6050.0,70.0,24.0,3.0,3.0,"bell15, BPMG",0.1,17.0,1.0,45.856980612610876,8.530297452675265,8.530297452675265,45.856980612610876,8.530297452675265,8.530297452675265,45.856980612610876,8.530297452675265,8.530297452675265,45.856980612610876,8.530297452675265,8.530297452675265,Paw17,,,False,,,,,,,,0.09136720365831968,0.02941174491898999,0.029472021383189356,1.7072591441776201,,,,0.31758621708068446,0.31758621708068446,1.0824135410583544,0.15425800619196162,0.15802995304853226,34.62202036252091,6.077900720888505,6.077960469049217,,,,1.2889806538540918,0.22628277711002207,0.22628500151893022,,,,,,,,,,,,,,,,0.004679395051922049,0.004950518167101994,0.004951458367028244,1.7696568902042693,0.5579313780408539,0.5579313780408539,0.6116516410892582,0.21162552848075908,0.21251234873553335,0.05902084546196489,0.02664538971097446,0.026673167338347757,True,False,1.5480497262141037,0.49,0.49,1.5480497262141037,0.49,0.49,0.003022767920618374,0.003337970921569081,0.0033385527861158697,,,,,,,,,,,,,,,"04/05/21. AF Lep. SED system, 100um Herschel data exist but unresolved. Close binary, separation ${0.021\au}$ \citep{Rodriguez2012} \#CHECK IF CAN SCULPT / STIR DISC"
HD36968,-,149.46,0.56,1.54,0.02,0.02,4.45,0.05,6770.0,70.0,35.0,5.0,5.0,"MurLaw15, OCT",,42.0,2.0,101.00557386092908,20.825610871849342,20.825610871849342,101.00557386092908,20.825610871849342,20.825610871849342,101.00557386092908,20.825610871849342,20.825610871849342,101.00557386092908,20.825610871849342,20.825610871849342,Paw17,,,False,,,,,,,,0.22642190780953328,0.080403962190661,0.080403962190661,0.6758033845907204,,,,0.13936203162318306,0.13936203162318306,1.814519328586774,0.28457308209644916,0.28457308209644916,74.23909678778236,14.381508279299299,14.381508279299299,,,,0.49671548767417606,0.09624112175271134,0.09624112175271134,,,,,,,,,,,,,,,,0.011596256781732022,0.01349970951360475,0.01349970951360475,11.009276012377358,4.636496749471261,4.636496749471261,0.1648173164653853,0.07406860520690528,0.07406860520690528,0.020722701554330827,0.010444288256061914,0.010444288256061914,True,False,10.926273643226478,3.907841322148716,3.907841322148716,10.926273643226478,3.907841322148716,3.907841322148716,0.0010613185391820097,0.001292522164462782,0.001292522164462782,,,,,,,,,,,,,,,14/09/21. SED.
HD37484,-,59.01,0.08,1.37,0.01,0.01,3.49,0.02,6710.0,70.0,42.0,6.0,4.0,"bell15, COL",,30.0,4.0,74.4623607016182,17.423886463743038,17.423886463743038,74.4623607016182,17.423886463743038,17.423886463743038,74.4623607016182,17.423886463743038,17.423886463743038,74.4623607016182,17.423886463743038,17.423886463743038,Paw17,6.0,2.0,False,,,,,,,,0.11264821461155076,0.042490973483445035,0.04415151269316034,1.261860035614611,5.08063426057811,0.8704776796427212,0.8567098437757861,0.29527501940214934,0.29527501940214934,1.2353424383324418,0.20760162525374856,0.21630693891118816,55.99569524761728,12.356196795923058,12.354099913562498,,,,0.9489187467821942,0.20939552602711267,0.20935999234162317,,,,,,,,,,,,,,,,0.005769307551891406,0.007526600430972345,0.00755162856444037,9.47901977136595,1.8201153210157708,1.8201153210157708,0.13032385923111395,0.03325461699614418,0.033866503058724386,0.01470167300981435,0.006535962941770207,0.0067208161169508155,True,False,7.662271806504644,1.8029087226018576,1.8029087226018576,7.662271806504644,1.8029087226018576,1.8029087226018576,0.0007529499993714311,0.000998142653513398,0.0010013573670315063,,,,,,,,,,,,,,,"04/05/21. SED system, ALMA data taken but not published, public release date was 2015 (PI: David Rodriguez)."
HD38206,-,71.26,0.36,2.36,0.02,0.02,30.9,0.6,10430.0,100.0,42.0,6.0,4.0,"bell15, COL",,112.0,5.0,84.375,22.0868,24.2216,140.625,34.5959,37.157,191.625,32.0842,31.585,319.375,45.2043,38.5562,OtherALMA,8.3,0.5,True,83.3,1.3,1.3,1350.0,0.81,0.12,0.12,0.1783345575197656,0.07423208627242169,0.08285321371554688,1.184044344653382,4.871486471028921,0.7783309750431491,0.7514573155660019,0.31000438957514775,0.3399572042275306,2.336737884878652,0.30675396805106625,0.34972982668705455,81.5625,13.587160997817213,14.70192921245833,0.27586206896551724,0.2006624606975963,0.19804673832797462,1.4603213584058379,0.33464025538648184,0.34745803806296777,2213.0115593305145,928.9777867447381,952.9844813156304,17.022149576109346,4.031070789681052,3.9526066854024164,0.01689636994581416,0.007215778292100261,0.006734758735079616,8.923176498324148,0.8130979676407893,0.8711722119595557,0.07128393896802768,0.010732489652219773,0.010732489652219773,0.07909724499038945,0.09006106075724446,0.08688511123126838,8.54622575640031,1.906037626066718,1.906037626066718,0.2734233744210019,0.07076012358303821,0.07343890644358844,0.02102742158099773,0.00995164233833418,0.01085647416287143,True,False,8.481047323506594,1.91,1.91,7.40467804499612,1.76,1.76,0.010682064028947377,0.012424908974707573,0.012005368364203217,,,,,,,,,,,,,,,"17/05/21. ALMA data from Booth2021. Possibly asymmetric in ALMA, e = 0.25+0.10−0.09 (Booth2021). Booth2021 predict planet with ep=0.34+0.20−0.13, mp=0.7+0.5−0.3MJup, ap=76+12−13au (if same planet both carves inner edge and stirs disc). Our stirring planet mass is consistent with this, but our 1 planet truncating mass is 3 times larger, because Mark's diffusion timescale comes from Shannon (i.e. assumes multiple planets), whilst ours from 1 planet diffusion (so takes longer, hence mass higher) \#CHECK. Herschel model available"
HD38397,-,53.73,0.09,1.13,0.02,0.01,1.36,0.01,5960.0,70.0,42.0,6.0,4.0,"bell15, COL",,38.0,3.0,31.9729,25.865,25.865,31.9729,25.865,25.865,115.171,35.7704,35.7704,115.171,35.7704,35.7704,Herschel,,,False,63.439150703677626,19.07224499216333,19.07224499216333,70.0,128.08100000000002,3.31371,3.31371,0.028785322141227507,0.03515592221039993,0.035288591593531364,0.5950660710962219,,,,0.4813894555422474,0.4813894555422474,0.5940962105499927,0.33737374943425896,0.3385894915216313,25.0667536000001,19.25706245449414,19.25685276850086,,,,0.46653179973943987,0.3584051410636235,0.3584012384860161,280.37821391437916,244.65158690535117,245.57153220922908,18.320565722814987,4.372557722187043,4.394743128628358,0.036513694215185646,0.02595477354318748,0.02588426038593684,7.55291658884359,1.0581947175660587,1.0610774211631093,0.016543943056333988,0.0028333540615043916,0.0028333540615043916,0.47108086074471645,1.3277202638604633,1.3286625351490167,8.098338106995874,2.1573352427983497,2.1573352427983497,0.07336026264904569,0.046015630554982326,0.046151585888734414,0.004057896719409162,0.005095262122130157,0.005113455213358616,True,False,7.093655687081832,2.0684590838908905,2.0684590838908905,7.093655687081832,2.0684590838908905,2.0684590838908905,0.06640875756101271,0.18816913705624425,0.18830126527182633,,,,,,,,,,,,,,,"29/04/21. ALMA data taken but not published, public release date was 2018 (PI: Agnes Kospal). Part of Kospal's 'hybrid discs' proposal, check gas content"
HD38678,$\zeta$ Lep,21.86,0.2,1.74,0.03,0.02,16.3,0.2,8810.0,70.0,300.0,100.0,100.0,"Vic12, gasp13, niel13, mario",,10.1,0.2,20.51728242517189,5.345896499925084,5.345896499925084,20.51728242517189,5.345896499925084,5.345896499925084,20.51728242517189,5.345896499925084,5.345896499925084,20.51728242517189,5.345896499925084,5.345896499925084,Paw17,,,False,,,,,,,,0.002570639893984282,0.0013454454740335709,0.0013453440795635123,0.9385765061835265,,,,0.24470225037862584,0.24470225037862584,0.24039837166697522,0.058887901116040545,0.05884084095344906,17.439690061396217,4.383912853305925,4.383912041413307,,,,0.7977900302560026,0.20067774698979535,0.20067770987381187,,,,,,,,,,,,,,,,0.00013165598944198548,0.00019475616330131591,0.00019475432602870208,23.122251941692628,7.713881532261052,7.713881532261052,0.010396840769367434,0.0043031216175637025,0.004301917350447632,0.00018310482578257984,0.00011648969272386315,0.00011648375110653114,True,False,14.03917063899059,5.077503504991699,5.077503504991699,14.03917063899059,5.077503504991699,5.077503504991699,9.377761181728288e-06,1.4280930395987184e-05,1.4280803272649045e-05,,,,,,,,,,,,,,,"04/05/21. zet Lep. SED system, 70 and 100um Herschel data exist but unresolved. An inner belt may also be resolved at ${3\au}$ \citep{Moerchen2007}. \cite{Lazzoni2018} model as a two-belt system, arguing that multiple planets are required to clear the gap.  Chen14 give beta pic and 12Myr, but BD gives ${> 70 \percent}$ field so older?"
HD40136,$\eta$ Lep,14.5,0.08,1.42,0.03,0.02,5.54,0.07,7030.0,70.0,1500.0,1000.0,700.0,"gasp13, chen14, mario",,7.1,0.9,16.595293237183796,4.056630071662397,4.056630071662397,16.595293237183796,4.056630071662397,4.056630071662397,16.595293237183796,4.056630071662397,4.056630071662397,16.595293237183796,4.056630071662397,4.056630071662397,Paw17,,,False,,,,,,,,0.00033786128381087623,0.00020337284746055475,0.0002592826541227024,1.1445029818747445,,,,0.27983884283219984,0.27983884283219984,0.08304798359370175,0.023756155654052844,0.03042050639600602,14.653643928433215,3.4859896654550675,3.483529110767775,,,,1.010596132995394,0.2404777280284458,0.24030808025264652,,,,,,,,,,,,,,,,1.7303653350418425e-05,2.481728243051564e-05,2.6148550009783626e-05,22.20122934180615,5.945134030925674,5.945134030925674,0.0037406930181707447,0.0014657350942742882,0.001697319521521972,1.6214461236237288e-05,1.0550850484474125e-05,1.3072750227654051e-05,True,False,20.837034230640896,5.14993385141376,5.14993385141376,20.837034230640896,5.14993385141376,5.14993385141376,8.3042784106835e-07,1.2085728698985587e-06,1.2715806393012962e-06,,,,,,,,,,,,,,,"04/05/21. eta Lep. SED system, 100um Herschel data exist but unresolved."
HD43989,-,51.93,0.15,1.23,0.02,0.02,1.57,0.02,5930.0,70.0,42.0,6.0,4.0,"bell15, COL",,2.0,2.0,5.507390768792137,5.590260552330599,5.590260552330599,5.507390768792137,5.590260552330599,5.590260552330599,5.507390768792137,5.590260552330599,5.590260552330599,5.507390768792137,5.590260552330599,5.590260552330599,Paw17,,,False,,,,,,,,0.0021469909928683102,0.0032824096674764092,0.0032903610633519555,0.10605412610807119,,,,0.10765035985037684,0.10765035985037684,0.1822612927167566,0.1322971253875953,0.13261889620934034,4.664759981166939,4.562656056551687,4.562640141136272,,,,0.08982784481353628,0.087862044138167,0.08786173766125548,,,,,,,,,,,,,,,,0.00010995870100304158,0.0006046462174818253,0.0006047595667119805,170.6276589543511,78.44998988725506,78.44998988725506,0.0010681814064243706,0.0009178105690042949,0.0009194042305167398,1.8821763331382486e-05,3.0156903236623262e-05,3.0223423899701492e-05,True,False,114.06959885041816,54.682330630131325,54.682330630131325,114.06959885041816,54.682330630131325,54.682330630131325,9.639614946593502e-07,5.320782356366295e-06,5.3217722873079875e-06,,,,,,,,,,,,,,,"04/05/21. V1358 Ori. SED system, 70um Herschel data exist but unresolved. \cite{Lazzoni2018} model as a two-belt system, arguing that multiple planets are required to clear the gap."
HD46190,-,84.31,0.19,1.87,0.09,0.11,13.6,0.8,8400.0,200.0,180.0,200.0,100.0,"niel13, mario",,10.0,10.0,20.798058400444503,21.440773287677676,21.440773287677676,20.798058400444503,21.440773287677676,21.440773287677676,20.798058400444503,21.440773287677676,21.440773287677676,20.798058400444503,21.440773287677676,21.440773287677676,Paw17,,,False,,,,,,,,0.004533051017786473,0.007462938020027271,0.008644521774618906,0.2466855462038252,,,,0.2543093881816453,0.2543093881816453,0.3248844833171409,0.2536784356394502,0.2940140354583819,17.47036905637337,17.333287193558288,17.328063152475472,,,,0.20721585881121304,0.20559046266599426,0.2055285005309855,,,,,,,,,,,,,,,,0.00023216138453864926,0.0013027187826002075,0.0013217405330138113,71.40562470427854,35.72127081444971,35.72127081444971,0.004549844422797609,0.004219226281289048,0.004704741079288847,5.7521217729650444e-05,9.858049669166277e-05,0.00011306043875238656,True,False,78.80658992811661,37.52357223867687,37.52357223867687,78.80658992811661,37.52357223867687,37.52357223867687,2.9459640970433456e-06,1.6589989193374344e-05,1.6830509817835775e-05,,,,,,,,,,,,,,,"10/08/21.SED. Rieke2005 argue very young (5Myr), but Mario and \cite{Nielsen2013} find much older (${180-370\myr}$)"
HD48370,-,36.03,0.07,0.96,0.05,0.06,0.777,0.006,5580.0,70.0,60.0,40.0,20.0,"mario, moor16, elliott16",,42.0,2.0,30.4615,28.4215,28.4215,30.4615,28.4215,28.4215,160.768,46.3901,46.3901,160.768,46.3901,46.3901,Herschel,,,False,77.13627101941562,8.370841099744274,8.370841099744274,70.0,156.78,4.33664,4.33664,0.017271076695181093,0.02491179290581364,0.026834985818043607,0.8454482375797946,,,,0.7888304639434179,0.7888304639434179,0.4292674720059138,0.2893681337622919,0.311930345066487,24.155969499999742,21.453484860140783,21.44876703940535,,,,0.67044045240077,0.5954353647553458,0.5953044236106165,605.4204754564901,525.2706073272354,579.9952847905399,20.68406048977643,5.022035536390164,5.750040863253876,0.02532107297116408,0.018326120178584628,0.016997352364002377,8.151623579165813,1.1885217606935472,1.2814344348983162,0.02221463948396884,0.0027945272102554396,0.0027945272102554396,1.5766534590482406,4.916554222667782,5.000185919200387,7.418863457405981,2.510455141980066,2.510455141980066,0.05786162186033923,0.0436429299016994,0.046380966232807415,0.0023877385206873677,0.0035159064813051187,0.0037767355435422262,True,False,7.233236196319018,2.1419708588957054,2.1419708588957054,7.233236196319018,2.1419708588957054,2.1419708588957054,0.217973451475371,0.6827750676597554,0.6942862850638827,,,,,,,,,,,,,,,"29/04/21. ALMA data taken but not published, public release date was 2018 (PI: Agnes Kospal). Part of Kospal's 'hybrid discs' proposal, check gas content"
HD48682,$\psi^{5}$ Aur,16.64,0.05,1.13,0.04,0.03,1.86,0.02,6010.0,70.0,4000.0,2000.0,2000.0,"vic12, gasp13, baf20, mario",,33.1,0.6,51.187,5.72724,5.72724,51.187,5.72724,5.72724,204.128,16.006,16.006,204.128,16.006,16.006,Herschel,,,False,66.14796999841775,2.512194672283494,2.512194672283494,70.0,271.35900000000004,9.97077,9.97077,0.0006122472800979041,0.0003288407006782782,0.0003287625791159455,3.0761418269230765,,,,0.34430918871128136,0.34430918871128136,0.09731914268857436,0.02472923402273872,0.02466845079439922,44.48150300000016,4.84322399438954,4.84321174279737,,,,2.6731672475961634,0.2911699475386658,0.2911692115453091,30.484932471740294,12.327942629493077,12.34253032669548,16.67650818685015,2.156863185815966,2.1572351777777667,0.033510228099574914,0.009426991071605186,0.00940622463184059,7.684062094699268,0.43856038394177327,0.4395286085114307,0.0018639315544665895,9.570814362841286e-05,9.570814362841286e-05,0.015836868432188452,0.012048650130570025,0.012047223613081531,1e+99,1e+99,1e+99,9.731914268857436e-101,1.0041190441870163e-100,1.0039695213618187e-100,6.122472800979041e-103,6.949697392044221e-103,6.949327776225912e-103,True,False,1e+99,1e+99,1e+99,1e+99,1e+99,1e+99,1.5836868432188452e-101,1.9899155050085224e-101,1.98982913467975e-101,,,,,,,,,,,,,,,"22/06/21. psi05 Aur. \textit{Herschel}. In REASONS but width unresolved. Potential brightness asymmetries in \textit{Herschel} \citep{Hengst2020}. More detailed notes in \citet{Holland2017}. Age ${6000 \myr}$, range ${3200-8900\myr}$ (refs in \citealt{Holland2017})."
HD50554,-,31.166,0.055,1.04,0.04,0.03,1.5,0.01,6000.0,70.0,4000.0,1500.0,1500.0,"baf20, Kai11, Rami12, Agui18, mario",,33.0,8.0,42.7512,29.3783,29.3783,42.7512,29.3783,29.3783,139.166,48.9324,48.9324,139.166,48.9324,48.9324,Herschel,,,False,80.73476518297053,7.879149695599485,7.879149695599485,70.0,42.4228,2.57342,2.57342,0.00044831912032134645,0.0004938678179210698,0.0004938348933862973,1.371725598408522,,,,0.9426425230360876,0.9426425230360876,0.08049465519719089,0.042418934077446575,0.04239036313365207,37.32179760000027,24.86765595722392,24.86765408859384,,,,1.1975164474106483,0.7979125707040391,0.7979125107469215,10.576611161298176,10.104951601106364,10.107377223047413,13.825679966589519,3.806928602864957,3.807001343953794,0.054220914419871626,0.04317660807526591,0.04316160365787263,7.033690382124992,0.8883145881859716,0.888623396055191,0.0012487747653540256,0.0005985919396237707,0.0005985919396237707,0.0046517717537427165,0.012295067503077147,0.012294925122822249,23.489689566110087,5.4043970295247075,5.4043970295247075,0.00342680796060094,0.0019704614589703957,0.0019693468092553835,1.797744302813302e-05,2.0262989647818952e-05,2.026169929783043e-05,True,False,24.937869062901154,5.949204107830552,5.949204107830552,24.937869062901154,5.949204107830552,5.949204107830552,0.0001865344525632677,0.0004950321582183824,0.0004950264719340743,2.41,1.205,1.205,5.2282093597983765,2.6167345437845624,2.6167345437845624,0.06457352418630508,0.05379252468748414,0.05379252727343402,64.95101254848075,47.188392260038064,47.2051056187495,False,True,"25/05/21.\textit{Herschel} ${70\um}$. Large inclination error, but fit fine (Grant: large inclination uncertainty but is otherwise fine I think, it’s barely resolved). Large eccentric companion, MSinI 5.16 mJup, semimajor axis 2.41 au, e 0.5 (Fischer2002, Perrier2003). No uncertainties quoted on planet, so I assume 50 per cent.  Chen2014 gives 390 Myr, Aguilera-Gomez2018 give 1890-4620 Myr (av 3255 Myr), Kains, Wyatt \& Greaves2011 give 4.68 Gyr"
HD53143,-,18.35,0.01,0.99,0.01,0.02,0.586,0.004,5410.0,70.0,1000.0,500.0,500.0,"baf20, mario",,15.0,2.0,18.6622,5.44129,5.44129,18.6622,5.44129,5.44129,115.76100000000001,11.4011,11.4011,115.76100000000001,11.4011,11.4011,Herschel,,,False,63.65878195670855,3.1334935076150954,3.1334935076150954,70.0,204.28,3.5628599999999997,3.5628599999999997,0.0005046264090441026,0.0003390028811270862,0.0003390316206153549,1.0170136239782015,,,,0.2965285833419801,0.2965285833419801,0.08303721349791013,0.026442421730187977,0.026465486071196132,16.236113999999816,4.589557513899962,4.589558461646571,,,,0.8848018528610253,0.250112590885936,0.25011264253415666,12.159288868524042,5.4158442576017825,5.413014158782828,16.454298834888732,2.168427271058441,2.168341709565183,0.05421896855429322,0.018918412728869117,0.018934597511132828,7.033730431666788,0.3897232252093819,0.38939010032835836,0.0011649848534896604,0.00026506802709408466,0.00026506802709408466,0.0952942705535723,0.10877234480575602,0.10877553906081333,16.505149909638387,5.537844277108461,5.537844277108461,0.00503098814324731,0.002327230804990823,0.002328193000817937,3.9061268447565634e-05,2.9584033640582585e-05,2.958600688867548e-05,True,False,12.918843373493976,4.5181897590361455,4.5181897590361455,12.918843373493976,4.5181897590361455,4.5181897590361455,0.0073763778845009256,0.008806025146379091,0.008806261553983348,,,,,,,,,,,,,,,"29/04/21. \textit{Herschel} ${70\um}$. ALMA data taken but not published, public release date was 2020 (PI: Chris Stark). Potential asymmetry in scattered light (Schneider2014), although Kalas2006 didn't find any. Possible clumps in micron grains, and highly asymmetric in unpublished ALMA data \citep{Stark2020}. Chen2014 gives IC 2391 and 45 Myr, BS gives ${>99\percent}$ field, so older? Gaspar2016 gives 450Myr, range large."
HD58715,$\beta$ CMi,49.41,3.08,3.59,0.1,0.42,178.0,4.0,9330.0,70.0,215.0,25.0,25.0,ston18,,7.1,0.1,10.570282634029256,4.242581759223111,4.242581759223111,10.570282634029256,4.242581759223111,4.242581759223111,10.570282634029256,4.242581759223111,4.242581759223111,10.570282634029256,4.242581759223111,4.242581759223111,Paw17,,,False,,,,,,,,0.0019052272429140463,0.0011839770583612355,0.0011889147057242045,0.2139300269991754,,,,0.08689421713637772,0.08689421713637772,0.3011147438964055,0.0887138992337223,0.09245002920787482,9.196145891605424,3.5761393896489726,3.576155848849761,,,,0.186119123489282,0.07330081069298752,0.07330113960877609,,,,,,,,,,,,,,,,9.757670779352204e-05,0.00021416082971353165,0.00021423256849343244,392.276450299014,38.039780941039155,38.039780941039155,0.0007676085160525946,0.00023808669395802463,0.0002471514126879319,6.247047048495909e-06,3.950342180681454e-06,3.966253841158233e-06,True,False,304.98045366454613,35.68153951266719,35.68153951266719,304.98045366454613,35.68153951266719,35.68153951266719,3.199441361604391e-07,7.032086342233822e-07,7.034435250337403e-07,,,,,,,,,,,,,,,14/09/21. bet CMi. SED.
HD59967,-,21.76,0.01,0.98,0.03,0.05,0.889,0.006,5790.0,70.0,450.0,350.0,250.0,"baf20, mario",,17.0,6.0,50.405107336622834,19.77761625425801,19.77761625425801,50.405107336622834,19.77761625425801,19.77761625425801,50.405107336622834,19.77761625425801,19.77761625425801,50.405107336622834,19.77761625425801,19.77761625425801,Paw17,,,False,,,,,,,,0.004952454094222123,0.004039451188734589,0.004857425409753416,2.316411182749211,,,,0.9088984292044889,0.9088984292044889,0.24007543110035537,0.09194011299365089,0.11098780200846352,41.53380844537723,15.645069839658039,15.632541612802276,,,,1.9087228145853505,0.7189835240354351,0.7184077787447846,,,,,,,,,,,,,,,,0.00025364122196448437,0.0005616555657358769,0.0005783992188703584,9.34773230542544,2.7735826908909003,2.7735826908909003,0.02568274563885566,0.0124421943175378,0.014108286985170552,0.0005292270893092074,0.00045932402621146545,0.0005422935260738644,True,False,9.357899839720018,2.7759561798775074,2.7759561798775074,9.357899839720018,2.7759561798775074,2.7759561798775074,2.710450275262544e-05,6.055556312791913e-05,6.232942711073788e-05,,,,,,,,,,,,,,,14/09/21. SED.
